dataset_id,source_image,source_annotation,canonical_conditions,split,split_seed,hash_sha256,notes
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3823493.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3823493.txt,CR-01,val,,d331d701c74372eef4ec7a9c5756a829f6cf76e22b39e5bad10a701b618c7edf,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7888728.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7888728.txt,CR-01,val,,aa00d4d8e8fd969d6ab8c38f793e674d0f77c2fbf4d437c78aafbbd253e32a1f,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7888763.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7888763.txt,CR-01,val,,408de5a5136baf14f38e5ba30f8eddbe35e42a4e886f65fc3cd432fbed79c8a9,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-9869650.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-9869650.txt,CR-01,val,,2686d2f8ac925f9221565fdfa6eaa5984be91a7847db680ba6eaaf761f6c4281,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7103086.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7103086.txt,CR-01,val,,3db811f17d2b34ada77c9507e86c22e3b037c9f7132623ed1a75bb8d4f9ed356,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5231224.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5231224.txt,CR-01,val,,1c38fb49a06b008df2494100ad0153490fb76f11dd0a61c23cd4a205853321b2,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5953548.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5953548.txt,none,val,,bf838d029708b59a460d0857096e057c3f08f8e433ee88111a2fcdda8655076d,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3811082.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3811082.txt,CR-01,val,,bfc2f428aa206809eb01d8ec0d9f661efe7db0c67c5c9bd60d5fb85636a0d569,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/building-construction-building-site-constructing.jpg,datasets/raw/sh17/kaggle/labels/building-construction-building-site-constructing.txt,none,val,,3b8f662aae2f3b9456ec4ee58f639ac32b65ba4d34aed8213f2eb77f6545758e,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8468503.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8468503.txt,CR-01,val,,27a29a4721cb9fa4b4803b7c4c8cc86b0772d7222e5d811f96d1db38095b3aab,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-15211878.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-15211878.txt,CR-01,val,,917809b3ce12da056f1739209857352567028b57409fc7cbee54bd597b43d7ca,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4559621.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4559621.txt,CR-01,val,,4df464b353cb5efdd2b3655cd1db847d5ab0047a89747f44687f60314a97aa4c,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7475053.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7475053.txt,CR-01,val,,1f113999468822c721ce351e30dd628375369c58186debf1dc445ff39d206b4c,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7653766.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7653766.txt,CR-01,val,,4f0b9ffdf8f4a406e650d03edc6be35c0e06e0879a034e5074890c3fdd42ab3f,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7181115.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7181115.txt,CR-01,val,,b0468fc31c1fb34667db3f2f90a35cc2debe1ebd722a85d587d3684fef6fd5fc,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4509092.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4509092.txt,none,val,,2704a44380e7b7f46fdad99113215472d677a70cafe1417897552648c054fb7a,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-9875441.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-9875441.txt,none,val,,21bac3e64b09607e2a14ff9143f22107ab6370c237e8556de578cd8026d24293,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6129119.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6129119.txt,CR-01,val,,d08558b40b99fa3484f5b05301dcd89babaee84e73baddc684686755d0e9bbc4,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4421547.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4421547.txt,CR-01,val,,2fae9cee9d6e3d93ce7ce94f7b16f164bc1ce1e8936b71f07de442020db6895c,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8948313.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8948313.txt,CR-01,val,,7db8838766312b93794f65520904f168e8a37ef209a9ff5284f57163d7e76b2a,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6766248.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6766248.txt,CR-01,val,,78e483bb6e2c4dc0e3f381b43ecd267cfac0ed83b7c8a19e462eddcf8c59b62d,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3844516.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3844516.txt,none,val,,380b66d9b8581332c094ab1ef036127bd91efa58ac53664eca705a9c0cdbaf75,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5231046.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5231046.txt,CR-01,val,,eec2ea9846c0ae9211483a5464d8778e3fee674ed2ded899b652b41beedfe7b8,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-2892373.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-2892373.txt,CR-01,val,,9acdd0b07278376f4ba123dc49c4fe9404143f0cc4fc4e368dfdf41a78a91f26,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-9063390.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-9063390.txt,CR-01,val,,818c5fb4d2f86e192d038e503c9e88deffbbf6b4c950dd6d068a6e1959386aa9,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5845969.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5845969.txt,CR-01,val,,7ffb0c96f486529f1c3255b63fbf76cb17026be5ae2d74cebf2f32f68feaa321,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-12983498.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-12983498.txt,CR-01,val,,85009a69125253e1dc5f8768a804eb07c8ed18cd66190e085b75d4c97e2f17a7,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3931511.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3931511.txt,CR-01,val,,0aa7be3e5aae746283225de8118f948e22e1a68c77fabc057ff3bcb2bb388e46,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3855336.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3855336.txt,CR-01,val,,ff0f35b24a9a4a0b2f91ea6e1e01927c0ad6e0e4b3f9a7e7e18b9a4cc8e40495,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-12384336.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-12384336.txt,CR-01+CR-02,val,,ba4766bacde56a88a2b80c6b412634eaf7d93543fbdeed45f8708b59ffa2c1e4,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4560189.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4560189.txt,CR-01,val,,059a0ed58d1936de9d3fccdd5e982f5f458763436e69e8425f74bb6e0d107ef6,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6177620.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6177620.txt,none,val,,030c3d66f029f162918b91fbac95d9bc53e414b08799c29865d7c17178c8ac13,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5998447.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5998447.txt,CR-01,val,,2376f437844bfe976886e48ec6e65686e7e494e77c05b199646947c6eb930519,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5720972.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5720972.txt,CR-01,val,,b8d1119ad0f2839409f7be8e7f4ff321cc61681bd64d7a941953694f756a64ab,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4487418.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4487418.txt,CR-01,val,,50d8255b0f2fc8ec6c21bb972031cda1bf89160346d0a40385426292f03f4e64,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8820167.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8820167.txt,CR-01,val,,0ee5de3d211ae7c2906ce6dd89b225c02253bc756f4a7c2e52492c49261db73f,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-799871.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-799871.txt,CR-01,val,,70a6b689decce8dee95b4b43ef9eade5c208a2fc8530af48dbbf462368d3d250,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6790042.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6790042.txt,CR-01,val,,a5419468fa4b955e041e6873308e6345fe5b1ca117584970f2fc045718595f14,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6205575.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6205575.txt,none,val,,4c3309825fe568dea7fc8845f651ca7564f541294371cf691afc6984eac668a6,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3846005.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3846005.txt,CR-01,val,,5877d274b6906f9c2820aa5ed04989da2066bb4dee2bb82b199a92ca261611cd,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5239790.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5239790.txt,none,val,,c66d588e790f81037b9f12cff2df533512d30d30a84af287dadf2e65f435ea20,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5721013.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5721013.txt,none,val,,950cfb4746310dec70fbe76deceb4983c62deda8ab7bc30d91d4a488ae2e9a3a,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5684440.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5684440.txt,CR-01,val,,36c207687b84722c4609a47b668d0709cfad7969e2abfcd23c2c1d60d4b4f901,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3415148.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3415148.txt,CR-01,val,,719cc92e13958a57c337b77f752b60c32a85a044c97de74f796e7cca9e226fe6,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6347966.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6347966.txt,none,val,,3ecb426c58474fbab24aa2b50cb5a10d8c6f4271d60061b5bd5e2b1b99fd564d,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8824526.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8824526.txt,CR-01+CR-02,val,,a02404d74e72059e574a9ef5b8554f93e1d2ed53aeddf701f373fa7c4d5e53a6,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6790032.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6790032.txt,CR-01,val,,384da9c4db2675a3f92a102e72880d27d23228e851e12bcc9cc45207cf384fea,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8961299.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8961299.txt,CR-01,val,,3c5619b153f3d1afb75a862c7bb334026ce8140207793e96823c8d8c56b2353c,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4421494.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4421494.txt,CR-01,val,,7d6d9fc4a45f2935c02a491db1ad4fc9d70a714ec020da91f548f2cdc28816f0,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7035859.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7035859.txt,CR-01,val,,ee2a46b5c77fcaddd8fa794eee9a909e727724396ce2066d34783a4b82529092,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3810831.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3810831.txt,CR-01,val,,eeb7391fab8833170e7bbe6b1547265198ae3657fd6e481dd5fe09e79ac13a9a,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6837646.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6837646.txt,CR-01,val,,37de8bbc1fd78c0304e445e3dba7fa5f48a3706e7bb5964690b708f403fa4c05,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4021816.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4021816.txt,CR-01,val,,91c32a64092a92a7b88e7eaa13f552a84a803a5e491eb77bbafaff34126d5fdb,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-2331536.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-2331536.txt,CR-01,val,,96064cb05b9c63e2288a21e5c251fa491c8725299657acb30c0bfec1dbae406d,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-10375932.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-10375932.txt,CR-01,val,,4b080f8423145968fd183603ebb30130c6d2734ac0ebb1a9ff527aaccec2cb96,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3861960.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3861960.txt,CR-01,val,,1e3b1f6dd39730f017eb6a11378dc70942fa8a906243b12ab87ae45a3eac6fa1,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4491873.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4491873.txt,CR-01,val,,a6d0f16062e7207bf9781823f832ee0e032d3afd770ebdf5a06d4fc807a22bce,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7015287.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7015287.txt,CR-01,val,,54f9ced4204a7bd035af014e04d4cc0cda6c12ee432ca46a3faf2b49e450a048,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3769742.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3769742.txt,CR-01,val,,e881aa3a153afd8b5d8740649165dbee460b189dbb4c07d8cfaafe4637500baa,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3621231.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3621231.txt,none,val,,3e9886fee594c020db3350d53226699d3ed876ef0f63dd50335a1547d3ced095,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4473504.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4473504.txt,CR-01,val,,e329ff0a05909a83e89efdacd4e736c6b81d01c967b3b2a7ec708976becfa05b,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4491875.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4491875.txt,none,val,,b184edbb43b1dbde1dde8a70a334b54c2a6978e4a06c1e0ae2865f590509ee93,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6347963.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6347963.txt,CR-01,val,,bd4988d4e8a2990c97de9846ee416e218e9ac45c8a3f9503290e2cab2913a012,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8353833.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8353833.txt,CR-01,val,,b6fe4700bc5c5671517a0a7c3460b8a62d67d82d21561a1c51654e49fcc022f7,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5668777.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5668777.txt,CR-01,val,,edc0ee12ecae028bc99fa335969f45e11d517d35120f0d83254bce5eb12f8f34,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4621574.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4621574.txt,CR-01,val,,a8f786747b515739dc5bb6044de81c0188c4e8fd4e3dc3d6edefde163d9a0d40,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8961401.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8961401.txt,CR-01,val,,084e8b71ec2af6124d12b993cf2b6c0b345d6041f3380eb0ed899078185d6911,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-12903147.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-12903147.txt,CR-01,val,,e1adce2a8e7a2f3dcbdf87ca734f61df844fa35fa300c3cf4dd5d83ef0865974,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6205491.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6205491.txt,CR-01,val,,c0d082c8fa6d6e0b9e543767fca1e83b525407ca990828d217f90ce6b057e181,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-586024.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-586024.txt,none,val,,36e5bf7f087f96bc3d032b65e899a6efc9a699513ee531f4b135b669f40de380,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7019310.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7019310.txt,CR-01,val,,21fe203a0b031e7ee44b7d4e566e85c3022f65b90b89ff563afb44f3b43cb64e,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6780198.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6780198.txt,CR-01+CR-02,val,,227e16b7261949cc389a31148078fb48768ebfbd5c3393d9c6ce3973d1095d64,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7023922.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7023922.txt,CR-01,val,,2459dfc26a67991142c972b39fd8733c85b1bdae372dae818c2fb0e00f71384c,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7492888.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7492888.txt,CR-01,val,,af468dd7a0ee050da01a2e929474aa51696c38dd03cd4063b2cf7102c69b4e71,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5305811.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5305811.txt,CR-01,val,,2022f8e1863c58edd8ea204ca8cb3b3059d62a215ea0b49afa330b8edb1aec92,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4570740.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4570740.txt,CR-01,val,,6fc0742a1aab3004c0460b5474d6b452e832db4dbe6018bc9166e05251d54da9,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4491848.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4491848.txt,none,val,,880ccbed578da9887f61be1fd687af9cb2ef8bd796fe6a08136413fcbba73d37,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-3810792.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3810792.txt,CR-01,val,,08516e7a27a2715ec29f7c1b03a6cdee9a4a4ae82c1e49636f47946035bb1d14,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-9938570.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-9938570.txt,CR-01,val,,3fa17313fe75851491369999f6a1f0b559e58d094a54ed0f58087fcdc48ae539,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-14012633.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-14012633.txt,none,val,,385795f0ad1a78384f7012c734a19823023ffb7145327a01281055f4676195ee,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5710836.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5710836.txt,CR-01,val,,1051a5fbc5fc7d4b5929ebb9bdbcb18bf4f1bc1a7974e5fcaeecf04ab41c0228,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7652334.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7652334.txt,CR-01,val,,aa3fbe7a2357f599e37e79022638a5a92b322e8b38ff3e4bf994397425d7dee9,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8985605.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8985605.txt,CR-01,val,,b083d0466a33caba1d74bfd5cb9684879f6d91ada25ea151e7d2694604c71bb9,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6248948.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6248948.txt,CR-01,val,,c1fd765c8e0f6d4695d2bb24ab7368eb5e2e0e93c19adef59a6fc5550cd274e2,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-257636.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-257636.txt,CR-01,val,,4d05d80f8209db19c89c01c7800a5cdd92e27274b64a40c910975fd4fced1236,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8069368.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8069368.txt,CR-01,val,,d8cd53c1cec8af2b5e7b4da3eadffa38d104ab1e85b6b267473597509a71a791,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7019226.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7019226.txt,CR-01,val,,2b204d9c1b09e0a85b8b30d565b5bc9706535ae5018aaba8e4a4fa6553e020f4,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo.jpg,datasets/raw/sh17/kaggle/labels/pexels-photo.txt,CR-01+CR-02,val,,d243da71cba0decf792cb5287ca32bea5e07b12502d4ca8cf62310b541b84400,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-13757398.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-13757398.txt,CR-01,val,,12c4694bf7ecdcd9cba7fddc37e9fa9d1fd862fde93fdfaad3a4ad671bd12d2d,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7147612.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7147612.txt,none,val,,625b3a82dd82733d15fd4c8becfd74230df39260c8e1473737107c2de83f0ff6,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7653812.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7653812.txt,CR-01,val,,23fa049088b774a922d2334e356f1c7324574ee7756702887f62d335dd0b10f2,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-11319652.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-11319652.txt,CR-01,val,,e293ccf5efc705a32a043d0607b227c35eb670da371339117dad615b6b60126c,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7388941.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7388941.txt,CR-01,val,,4bf6924749f0d6c0b03377b27def52baf8a248e83ec089b15c6d4b813d261bf6,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-7014333.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7014333.txt,CR-01,val,,84915fb65d62eb9e52e940b82f1c47aef68408d829be31663b40fed7b617b1dc,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-5726707.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5726707.txt,CR-01,val,,af24f1e3d896783d01820546c63aa201571cdf07cceb26f187c1e2db80bb60cf,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-8547227.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8547227.txt,CR-01,val,,8e15db09541b95daa6fd21eeec66731f136dcb482fbc5cbad17384d37627b007,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-13801651.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-13801651.txt,CR-01,val,,067e07a3afecf8fadeceb8a1fdc5eee7511cc6af75829d74f784a23f92e84631,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4570780.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4570780.txt,CR-01,val,,783573f6c54e590f0640986aadba2db93d0921dbec9bea1d0b208627ee5e7758,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6790092.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6790092.txt,CR-01,val,,eae34af72977300c0135e22e0125816ef374c33e2621baa2a261372b4ed7b326,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-586089.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-586089.txt,CR-01,val,,2af8b8c05fb768e32acbcc756abc4c091fb2974085800350bf1ffd90a874f81c,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-4820850.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4820850.txt,CR-01,val,,0e216045fa99123b7f627a679256d22bdaebe8510cbcb8b25a44f5af3261260d,official_train_val_no_explicit_test
sh17,datasets/raw/sh17/kaggle/images/pexels-photo-6129442.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6129442.txt,CR-01,val,,8981bff1ac333be06b9db512baf9a61906295274c01d0792c61c120738fae4c2,official_train_val_no_explicit_test
